--------- beginning of system
06-26 19:14:44.572   554  2291 I ActivityManager: Force stopping com.quwoquan.quwoquan_app appid=10205 user=0: from pid 8853
06-26 19:14:44.769  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/product/overlay/DeviceDiagnostics__sdk_gphone16k_arm64__auto_generated_rro_product.apk' with 1 weak references
06-26 19:14:44.769  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/overlay/NotesRoleEnabled/NotesRoleEnabledOverlay.apk' with 1 weak references
06-26 19:14:44.769  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/LiveWallpapersPicker/LiveWallpapersPicker.apk' with 1 weak references
06-26 19:14:44.769  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/app/PrebuiltGoogleAdservicesTvp/PrebuiltGoogleAdservicesTvp.apk' with 1 weak references
06-26 19:14:44.769  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /apex/com.android.healthfitness/priv-app/HealthConnectControllerGoogle@AE3A.240806.019/HealthConnectControllerGoogle.apk' with 1 weak references
06-26 19:14:44.769  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/priv-app/KidsSupervisionStub/KidsSupervisionStub.apk' with 1 weak references
06-26 19:14:44.769  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system_ext/priv-app/StorageManager/StorageManager.apk' with 1 weak references
06-26 19:14:44.769  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/product/overlay/StorageManager__sdk_gphone16k_arm64__auto_generated_rro_product.apk' with 1 weak references
06-26 19:14:44.769  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/app/BookmarkProvider/BookmarkProvider.apk' with 1 weak references
06-26 19:14:44.769  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system_ext/priv-app/SettingsGoogle/SettingsGoogle.apk' with 1 weak references
06-26 19:14:44.770  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/product/overlay/SettingsGoogle__sdk_gphone16k_arm64__auto_generated_rro_product.apk' with 1 weak references
06-26 19:14:44.770  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/priv-app/SettingsIntelligenceGooglePrebuilt/SettingsIntelligenceGooglePrebuilt.apk' with 1 weak references
06-26 19:14:44.770  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /apex/com.android.uwb/priv-app/ServiceUwbResourcesGoogle@AE3A.240806.019/ServiceUwbResourcesGoogle.apk' with 1 weak references
06-26 19:14:44.770  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /apex/com.android.wifi/priv-app/ServiceWifiResourcesGoogle@AE3A.240806.019/ServiceWifiResourcesGoogle.apk' with 1 weak references
06-26 19:14:44.770  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system_ext/priv-app/ThemePicker/ThemePicker.apk' with 1 weak references
06-26 19:14:44.770  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system_ext/priv-app/WallpaperPickerGoogleRelease/WallpaperPickerGoogleRelease.apk' with 1 weak references
06-26 19:14:44.770  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/priv-app/OdadPrebuilt/OdadPrebuilt.apk' with 1 weak references
06-26 19:14:44.771  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/app/Music/Music.apk' with 1 weak references
06-26 19:14:44.771  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/TeleService/TeleService.apk' with 1 weak references
06-26 19:14:44.771  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/vendor/overlay/TeleService__sdk_gphone16k_arm64__auto_generated_rro_vendor.apk' with 1 weak references
06-26 19:14:44.772  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/product/overlay/TeleService__sdk_gphone16k_arm64__auto_generated_rro_product.apk' with 1 weak references
06-26 19:14:44.772  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/Shell/Shell.apk' with 1 weak references
06-26 19:14:44.772  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/BlockedNumberProvider/BlockedNumberProvider.apk' with 1 weak references
06-26 19:14:44.772  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/UserDictionaryProvider/UserDictionaryProvider.apk' with 1 weak references
06-26 19:14:44.773  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/overlay/NavigationBarModeGestural/NavigationBarModeGesturalOverlay.apk' with 1 weak references
06-26 19:14:44.773  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/FusedLocation/FusedLocation.apk' with 1 weak references
06-26 19:14:44.773  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system_ext/priv-app/SystemUIGoogle/SystemUIGoogle.apk' with 1 weak references
06-26 19:14:44.773  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/vendor/overlay/SystemUIGoogle__sdk_gphone16k_arm64__auto_generated_rro_vendor.apk' with 1 weak references
06-26 19:14:44.774  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/product/overlay/SystemUIGoogle__sdk_gphone16k_arm64__auto_generated_rro_product.apk' with 1 weak references
06-26 19:14:44.774  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/app/BluetoothMidiService/BluetoothMidiService.apk' with 1 weak references
06-26 19:14:44.774  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/app/Traceur/Traceur.apk' with 1 weak references
06-26 19:14:44.774  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /apex/com.android.cellbroadcast/priv-app/GoogleCellBroadcastApp@AE3A.240806.019/GoogleCellBroadcastApp.apk' with 1 weak references
06-26 19:14:44.774  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/ContactsProvider/ContactsProvider.apk' with 1 weak references
06-26 19:14:44.775  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/product/overlay/ContactsProvider__sdk_gphone16k_arm64__auto_generated_rro_product.apk' with 1 weak references
06-26 19:14:44.775  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/app/LatinIMEGooglePrebuilt/LatinIMEGooglePrebuilt.apk' with 1 weak references
06-26 19:14:44.775  6122  6138 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/priv-app/GoogleRestorePrebuilt-v526684/GoogleRestorePrebuilt-v526684.apk' with 1 weak references
06-26 19:14:44.785   554  1398 W AppSearchIcing: icing-search-engine.cc:321: Error: 5, Message: Document (com.google.android.googlequicksearchbox$OneSearchZeroStateGoogleSuggestions/default, zp) not found.
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: AppSearch 0-state cache not available, fallback to AGA
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: java.util.concurrent.CompletionException: java.util.NoSuchElementException: No value present
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at java.util.concurrent.CompletableFuture.encodeThrowable(CompletableFuture.java:308)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at java.util.concurrent.CompletableFuture.completeThrowable(CompletableFuture.java:323)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:684)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at java.util.concurrent.CompletableFuture.postComplete(CompletableFuture.java:486)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at java.util.concurrent.CompletableFuture.completeExceptionally(CompletableFuture.java:2138)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at com.google.android.apps.nexuslauncher.allapps.E0.onResult(go/retraceme 2855a437b73635ce9cad76b9289087e631bbb67fc90008a0da13d343a00e5041:67)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at android.app.appsearch.SearchSessionUtil$1.lambda$onResult$0(go/retraceme 64eee9e9f568ff45978879ad2ff83146f2618ee8a88278736fbdf5fae931976e:144)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at android.app.appsearch.SearchSessionUtil$1.$r8$lambda$CEk3q8sDAQVhU3rQwVueB8FAj_M(go/retraceme 64eee9e9f568ff45978879ad2ff83146f2618ee8a88278736fbdf5fae931976e:1)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at android.app.appsearch.SearchSessionUtil$1$$ExternalSyntheticLambda0.run(go/retraceme 64eee9e9f568ff45978879ad2ff83146f2618ee8a88278736fbdf5fae931976e:22)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at android.os.Handler.handleCallback(Handler.java:959)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at android.os.Handler.dispatchMessage(Handler.java:100)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at android.os.Looper.loopOnce(Looper.java:232)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at android.os.Looper.loop(Looper.java:317)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at android.os.HandlerThread.run(HandlerThread.java:85)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: Caused by: java.util.NoSuchElementException: No value present
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at java.util.Optional.get(Optional.java:143)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	at com.google.android.apps.nexuslauncher.allapps.E0.onResult(go/retraceme 2855a437b73635ce9cad76b9289087e631bbb67fc90008a0da13d343a00e5041:28)
06-26 19:14:44.795  1109  1545 D OneSearchSuggestProvider: 	... 8 more
06-26 19:14:44.800   554   578 D CoreBackPreview: Window{2b3ce2d u0 Splash Screen com.quwoquan.quwoquan_app}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@c1cb8f3, mPriority=0, mIsAnimationCallback=false}
06-26 19:14:44.800  1109  1545 D OneSearchSuggestProvider: Created the binder channel successfully for end point service =com.google.android.apps.search.googleapp.search.suggest.plugins.onesearch.server.OneSearchSuggestService , mChannel=i1{delegate=f{logId=41, target=directaddress:///AndroidComponentAddress%5BIntent%20%7B%20act=grpc.io.action.BIND%20cmp=com.google.android.googlequicksearchbox/com.google.android.apps.search.googleapp.search.suggest.plugins.onesearch.server.OneSearchSuggestService%20%7D%5D}} , mOneSearchConnection=l2.Z@2b81b38
06-26 19:14:44.809   554   578 D ActivityManager: sync unfroze 8634 com.google.android.googlequicksearchbox:search for 6
06-26 19:14:44.824  1109  1109 I TopTaskTracker: onTaskMovedToFront: (moved taskInfo to front) taskId=9, baseIntent=Intent { act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10000100 cmp=com.google.android.apps.nexuslauncher/.NexusLauncherActivity }
06-26 19:14:44.825   554   578 W ProcessStats: Tracking association SourceState{88f42c7 com.google.android.apps.nexuslauncher/10174 BTop #10966} whose proc state 2 is better than process ProcessState{fb325d4 com.google.android.googlequicksearchbox:search/10145 pkg=com.google.android.googlequicksearchbox} proc state 14 (10 skipped)
06-26 19:14:44.835  1109  1109 W SplitSelectStateCtor: Missing session instanceIds
06-26 19:14:44.835  1109  1109 D StatsLog: LAUNCHER_SPLIT_SELECTION_EXIT_INTERRUPTED
06-26 19:14:44.836   812   847 D WindowManagerShell: setLauncherKeepClearAreaHeight: visible=false, height=527
06-26 19:14:44.836   554   578 I AppsFilter: interaction: PackageSetting{9b1eb1d com.example.quwoquan_app/10204} -> PackageSetting{3bff14f com.quwoquan.quwoquan_app/10205} BLOCKED
06-26 19:14:44.840  1109  1109 D SsBaseTemplateCard: No text view can be set up
06-26 19:14:44.840  1109  1109 D SsBaseTemplateCard: Passed-in item info is null
06-26 19:14:44.840  1109  1109 D SsBaseTemplateCard: Passed-in item info is null
06-26 19:14:44.840  1109  1109 D SsBaseTemplateCard: Passed-in item info is null
06-26 19:14:44.840  1109  1109 I SsBaseTemplateCard: Secondary card pane is null
06-26 19:14:44.840  1109  1109 I TopTaskTracker: onTaskMovedToFront: (moved taskInfo to front) taskId=20, baseIntent=Intent { flg=0x10000000 cmp=com.quwoquan.quwoquan_app/.MainActivity }
06-26 19:14:44.848   554  1413 V ActivityManager: Got obituary of 8224:com.quwoquan.quwoquan_app
06-26 19:14:44.849   554  1387 I WindowManager: WIN DEATH: Window{ad2b48a u0 com.quwoquan.quwoquan_app/com.quwoquan.quwoquan_app.MainActivity}
06-26 19:14:44.849   554  1387 W InputManager-JNI: Input channel object 'ad2b48a com.quwoquan.quwoquan_app/com.quwoquan.quwoquan_app.MainActivity (client)' was disposed without first being removed with the input manager!
06-26 19:14:44.849   554   578 I ImeTracker: com.quwoquan.quwoquan_app:1888f47d: onRequestHide at ORIGIN_SERVER reason HIDE_REMOVE_CLIENT fromUser false
06-26 19:14:44.849   554   615 W ActivityManager: Slow operation: 81ms so far, now at startProcess: asking zygote to start proc
06-26 19:14:44.850   554   578 I ImeTracker: com.quwoquan.quwoquan_app:1888f47d: onCancelled at PHASE_SERVER_SHOULD_HIDE
06-26 19:14:44.853   554   605 W ActivityManager: setHasOverlayUi called on unknown pid: 8224
06-26 19:14:44.854   554   616 I libprocessgroup: Removed cgroup /sys/fs/cgroup/uid_10205/pid_8224
06-26 19:14:44.854   403   403 I adbd    : Remote process closed the socket (on MSG_PEEK)
06-26 19:14:44.860   359   359 D Zygote  : Forked child process 8865
06-26 19:14:44.861   359   359 I Zygote  : Process 8224 exited due to signal 9 (Killed)
06-26 19:14:44.861   554   615 W ActivityManager: Slow operation: 93ms so far, now at startProcess: returned from zygote!
06-26 19:14:44.861   554   615 W ActivityManager: Slow operation: 93ms so far, now at startProcess: done updating battery stats
06-26 19:14:44.861   554   615 W ActivityManager: Slow operation: 94ms so far, now at startProcess: building log message
06-26 19:14:44.861   554   615 I ActivityManager: Start proc 8865:com.quwoquan.quwoquan_app/u0a205 for next-top-activity {com.quwoquan.quwoquan_app/com.quwoquan.quwoquan_app.MainActivity}
06-26 19:14:44.861   554   615 W ActivityManager: Slow operation: 94ms so far, now at startProcess: starting to update pids map
06-26 19:14:44.861   554   615 W ActivityManager: Slow operation: 94ms so far, now at startProcess: done updating pids map
06-26 19:14:44.866  8634  8634 I A       : (REDACTED) Created gRPC endpoint for service %s
06-26 19:14:44.873  8634  8665 W DynamiteModule: Local module descriptor class for com.google.android.gms.googlecertificates not found.
06-26 19:14:44.879  8634  8665 D StrictMode: StrictMode policy violation: android.os.strictmode.CustomViolation: gcore.dynamite
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onCustomSlowCall(StrictMode.java:1650)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.os.StrictMode.noteSlowCall(StrictMode.java:2785)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at blpe.a(:com.google.android.gms@262334035@26.23.34 (260400-933906539):3)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.gms.chimera.container.GmsModuleChimeraProvider.query(:com.google.android.gms@262334035@26.23.34 (260400-933906539):143)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at bedo.query(:com.google.android.gms@262334035@26.23.34 (260400-933906539):84)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.content.ContentProvider.query(ContentProvider.java:1620)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at abhr.superQuery(:com.google.android.gms@262334035@26.23.34 (260400-933906539):6)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.chimera.ContentProvider.query(:com.google.android.gms@262334035@26.23.34 (260400-933906539):8)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at bedo.query(:com.google.android.gms@262334035@26.23.34 (260400-933906539):21)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.content.ContentProvider.query(ContentProvider.java:1716)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at abhr.superQuery(:com.google.android.gms@262334035@26.23.34 (260400-933906539):1)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.chimera.ContentProvider.query(:com.google.android.gms@262334035@26.23.34 (260400-933906539):3)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at abhr.query(:com.google.android.gms@262334035@26.23.34 (260400-933906539):64)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.content.ContentProvider$Transport.query(ContentProvider.java:295)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.content.ContentProviderNative.onTransact(ContentProviderNative.java:107)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.os.Binder.execTransactInternal(Binder.java:1500)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.os.Binder.execTransact(Binder.java:1444)
06-26 19:14:44.879  8634  8665 D StrictMode: # via Binder call with stack:
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.os.StrictMode.readAndHandleBinderCallViolations(StrictMode.java:2588)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.os.Parcel.readExceptionCode(Parcel.java:3187)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.database.DatabaseUtils.readExceptionFromParcel(DatabaseUtils.java:152)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.content.ContentProviderProxy.query(ContentProviderNative.java:495)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.content.ContentResolver.query(ContentResolver.java:1229)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.content.ContentResolver.query(ContentResolver.java:1161)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at android.content.ContentResolver.query(ContentResolver.java:1117)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.gms.dynamite.DynamiteModule.e(PG:69)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.gms.dynamite.DynamiteModule.b(PG:187)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.gms.dynamite.d.b(PG:1)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.gms.dynamite.g.a(PG:23)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.gms.dynamite.DynamiteModule.d(PG:58)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.gms.common.q.b(PG:24)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.gms.common.aa.g(PG:28)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.gms.common.aa.a(PG:22)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.gms.common.aa.d(PG:1)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.frameworks.client.data.android.b.d.a(PG:3)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at io.grpc.binder.a.k.a(PG:62)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at io.grpc.ex.a(PG:5)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at io.grpc.e.lp.a(PG:30)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at io.grpc.e.bh.run(PG:7)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at io.grpc.e.lb.run(PG:17)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.libraries.k.x.run(PG:3)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.common.n.c.c.run(PG:50)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.libraries.k.e.run(PG:8)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at java.lang.Thread.run(Thread.java:1012)
06-26 19:14:44.879  8634  8665 D StrictMode: 	at com.google.android.libraries.k.d.b.run(PG:74)
06-26 19:14:44.879  8634  8665 I DynamiteModule: Considering local module com.google.android.gms.googlecertificates:0 and remote module com.google.android.gms.googlecertificates:7
06-26 19:14:44.879  8634  8665 I DynamiteModule: Selected remote version of com.google.android.gms.googlecertificates, version >= 7
06-26 19:14:44.879  8634  8665 V DynamiteModule: Dynamite loader version >= 2, using loadModule2NoCrashUtils
06-26 19:14:44.883  8865  8865 I an.quwoquan_app: Late-enabling -Xcheck:jni
06-26 19:14:44.888  8634  8665 W earchbox:search: ClassLoaderContext classpath element mismatch. expected=base.apk, found=/product/priv-app/Velvet/Velvet.apk (DLC[];PCL[base.apk*950117414]{PCL[/system/framework/org.apache.http.legacy.jar*437079508]#PCL[/system/framework/com.android.location.provider.jar*3414091812]#PCL[/system/framework/com.android.media.remotedisplay.jar*2042759013]#PCL[/system_ext/framework/androidx.window.extensions.jar*1060046784]#PCL[/system_ext/framework/androidx.window.sidecar.jar*2147524027]} | DLC[];PCL[/product/priv-app/Velvet/Velvet.apk*1196086246]{PCL[/system/framework/org.apache.http.legacy.jar*437079508]#PCL[/system_ext/framework/androidx.window.extensions.jar*1060046784]#PCL[/system_ext/framework/androidx.window.sidecar.jar*2147524027]})
06-26 19:14:44.893  8634  8639 I earchbox:search: Compiler allocated 4350KB to compile java.lang.Object com.google.android.apps.gsa.binaries.satin.app.aiw.a()
06-26 19:14:44.902  8865  8865 I an.quwoquan_app: Using CollectorTypeCMC GC.
06-26 19:14:44.905   403   444 I adbd    : jdwp connection from 8865
06-26 19:14:44.911  8865  8865 D nativeloader: Load libframework-connectivity-tiramisu-jni.so using APEX ns com_android_tethering for caller /apex/com.android.tethering/javalib/framework-connectivity-t.jar: ok
06-26 19:14:44.929  8865  8865 D ApplicationLoaders: Returning zygote-cached class loader: /system_ext/framework/androidx.window.extensions.jar
06-26 19:14:44.929  8865  8865 D ApplicationLoaders: Returning zygote-cached class loader: /system_ext/framework/androidx.window.sidecar.jar
06-26 19:14:44.929  8865  8865 W ziparchive: Unable to open '/data/app/~~lq6wvv84r5uVAoi0-n48Bg==/com.quwoquan.quwoquan_app-LG74LV3HAwAbBWxtVCR9ZQ==/base.dm': No such file or directory
06-26 19:14:44.930  8865  8865 W ziparchive: Unable to open '/data/app/~~lq6wvv84r5uVAoi0-n48Bg==/com.quwoquan.quwoquan_app-LG74LV3HAwAbBWxtVCR9ZQ==/base.dm': No such file or directory
06-26 19:14:44.948  1109  1109 D SearchTargetUtil: queryLength=0 size=0
06-26 19:14:45.051  8883  8883 W BpBinder: Linking to death on android.gui.ISurfaceComposer but there are no threads (yet?) listening to incoming transactions. See ProcessState::startThreadPool and ProcessState::setThreadPoolMaxThreadCount. Generally you should setup the binder threadpool before other initialization steps.
06-26 19:14:45.051  8883  8883 W ProcessState: Extra binder thread started, but 0 threads requested. Do not use *startThreadPool when zero threads are requested.
06-26 19:14:45.059   158   158 I hwservicemanager: getTransport: Cannot find entry android.hardware.graphics.mapper@4.0::IMapper/default in either framework or device VINTF manifest.
06-26 19:14:45.059  8883  8884 I Gralloc4: mapper 4.x is not supported
06-26 19:14:45.228  8865  8865 D nativeloader: Configuring clns-7 for other apk /data/app/~~lq6wvv84r5uVAoi0-n48Bg==/com.quwoquan.quwoquan_app-LG74LV3HAwAbBWxtVCR9ZQ==/base.apk. target_sdk_version=36, uses_libraries=, library_path=/data/app/~~lq6wvv84r5uVAoi0-n48Bg==/com.quwoquan.quwoquan_app-LG74LV3HAwAbBWxtVCR9ZQ==/lib/arm64:/data/app/~~lq6wvv84r5uVAoi0-n48Bg==/com.quwoquan.quwoquan_app-LG74LV3HAwAbBWxtVCR9ZQ==/base.apk!/lib/arm64-v8a, permitted_path=/data:/mnt/expand:/data/user/0/com.quwoquan.quwoquan_app
06-26 19:14:45.238  8865  8865 V GraphicsEnvironment: Currently set values for:
06-26 19:14:45.238  8865  8865 V GraphicsEnvironment:   angle_gl_driver_selection_pkgs=[]
06-26 19:14:45.238  8865  8865 V GraphicsEnvironment:   angle_gl_driver_selection_values=[]
06-26 19:14:45.238  8865  8865 V GraphicsEnvironment: Global.Settings values are invalid: number of packages: 0, number of values: 0
06-26 19:14:45.238  8865  8865 V GraphicsEnvironment: Neither updatable production driver nor prerelease driver is supported.
06-26 19:14:45.261   554  1387 W OptProp : Cannot read opt property android.window.PROPERTY_COMPAT_ENABLE_FAKE_FOCUS
06-26 19:14:45.265   812   969 V WindowManagerShell: onTransitionReady(transaction=2379411883290)
06-26 19:14:45.265   812   847 V WindowManagerShell: onTransitionReady (#38) android.os.BinderProxy@2512792: {id=38 t=CLOSE f=0x0 trk=0 r=[0@Point(0, 0)] c=[{WCT{android.window.IWindowContainerToken$Stub$Proxy@b9ed8f9} m=OPEN f=MOVE_TO_TOP leash=Surface(name=Task=20)/@0x30d99fd sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) d=0 taskParent=-1},{WCT{android.window.IWindowContainerToken$Stub$Proxy@254703e} m=CLOSE f=NONE leash=Surface(name=Task=19)/@0x863d6f2 sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) d=0 taskParent=-1},{null m=TO_FRONT f=IS_WALLPAPER leash=Surface(name=WallpaperWindowToken{73d6a9c token=android.os.Binder@b4bea0f})/@0xf2c7143 sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) d=0}]}
06-26 19:14:45.266   812   847 V WindowManagerShell: Playing animation for (#38) android.os.BinderProxy@2512792@0
06-26 19:14:45.266   812   847 V WindowManagerShell:  try handler com.android.wm.shell.transition.DefaultMixedHandler@12fd4c7
06-26 19:14:45.266   812   847 V WindowManagerShell:  try handler com.android.wm.shell.keyguard.KeyguardTransitionHandler@d1c6af4
06-26 19:14:45.266   812   847 V WindowManagerShell:  try handler com.android.wm.shell.pip.PipTransition@a68121d
06-26 19:14:45.266   812   847 V WindowManagerShell:  try handler com.android.wm.shell.activityembedding.ActivityEmbeddingController@342bc92
06-26 19:14:45.266   812   847 V WindowManagerShell:  try handler com.android.wm.shell.recents.RecentsTransitionHandler@3caf663
06-26 19:14:45.266   812   847 V ShellRecents: RecentsTransitionHandler.startAnimation: no controller found
06-26 19:14:45.266   812   847 V WindowManagerShell:  try handler com.android.wm.shell.splitscreen.StageCoordinator@80f4260
06-26 19:14:45.267   812   847 V WindowManagerShell:  try handler com.android.wm.shell.transition.RemoteTransitionHandler@af8b319
